Buffer Number,Packet,Start Time,End Time,ID,RTR,FDF,DLC,Data,CRC,ACK,CRC Valid,Bit Stuffing Valid,Valid,IDE
31,72,0.0303346398156421,0.0305625598143663,2B5,0,0,8,E8 00 74 00 22 00 93 FA,56 AB,0,1,1,1,0
31,73,0.0305687198142195,0.0308027198129067,2F5,0,0,8,20 9F 80 62 F0 00 FF FF,30 DA,0,1,1,1,0
31,74,0.0308089598127594,0.0310349598114953,305,0,0,8,0C 00 32 34 35 38 35 39,39 ED,0,1,1,1,0
31,75,0.0310411198113485,0.0312751198100358,325,0,0,8,03 81 03 23 00 00 DD FF,41 19,0,1,1,1,0
31,76,0.0312812798098889,0.0315211198085407,358,0,0,8,00 00 00 00 00 00 78 03,36 48,0,1,1,1,0
31,77,0.0340223197932303,0.034258239791906,025,0,0,8,0E FB 80 00 80 00 80 24,1C F6,0,1,1,1,0
31,78,0.0342645597917581,0.0345004797904337,2A5,0,0,8,00 00 00 00 03 D1 20 22,6C 02,0,1,1,1,0
31,79,0.0356587997832847,0.0359007197819238,385,0,0,8,00 00 00 00 00 00 00 16,1B 7F,0,1,1,1,0
31,80,0.0361547997802703,0.0363887997789575,085,0,0,8,C0 00 00 40 14 00 04 54,7C 5A,0,1,1,1,0
31,81,0.0363949597788107,0.0366309597774858,0B5,0,0,8,B1 D5 2F 00 00 00 00 10,0F FE,0,1,1,1,0
31,82,0.0366370397773395,0.036860959776088,335,0,0,8,20 9C 90 EA AD 38 6B 00,60 A3,0,1,1,1,0
31,83,0.0368671997759407,0.0370971197746527,345,0,0,8,3F B4 04 B6 E4 FC F4 00,3D F6,0,1,1,1,0
31,84,0.0371032797745059,0.0373455197731431,225,0,0,8,00 00 03 FF 00 00 40 00,0A BB,0,1,1,1,0
31,85,0.0373516797729962,0.0375896797716592,235,0,0,8,3F FF EF FF 42 A3 00 00,79 F0,0,1,1,1,0
31,86,0.0375959197715119,0.037831919770187,395,0,0,8,00 00 07 AF 55 FF C3 FF,20 F4,0,1,1,1,0
31,87,0.0392979997611675,0.0395339997598427,375,0,0,8,00 00 00 00 00 00 74 90,47 56,0,1,1,1,0
31,88,0.0397062397586865,0.0399322397574224,0A5,0,0,8,78 03 72 F1 21 D3 FF 00,2F 39,0,1,1,1,0
31,89,0.0399383997572755,0.0401723197559633,0E5,0,0,8,80 07 3C 00 F7 FF E0 00,6B 9D,0,1,1,1,0
31,90,0.0401784797558165,0.040402399754565,0F5,0,0,8,A9 FE C7 FC 97 FF E2 4E,4E 44,0,1,1,1,0
31,91,0.0404085597544181,0.0406365597531419,105,0,0,8,98 16 2E 00 CE 01 06 C1,5A 62,0,1,1,1,0
31,92,0.040642719752995,0.0408726397517071,205,0,0,8,3A 48 A2 05 4E 04 00 00,71 4B,0,1,1,1,0
31,93,0.0408787197515608,0.0411067197502845,095,0,0,8,07 FF 48 A0 32 F1 62 0F,66 37,0,1,1,1,0
31,94,0.0411127997501382,0.0413408797488614,0C5,0,0,8,30 64 80 3F FF 58 84 32,33 07,0,1,1,1,0
31,95,0.0413469597487151,0.0415888797473542,0D5,0,0,8,00 0F FF E8 00 00 00 00,27 A3,0,1,1,1,0
31,96,0.0415949597472078,0.0418272797459053,215,0,0,8,AC 00 DA 01 02 4E 07 CA,3B FF,0,1,1,1,0
31,97,0.041833359745759,0.042077439744385,265,0,0,8,00 00 00 80 00 00 00 00,0B 81,0,1,1,1,0
31,98,0.0420835197442386,0.0422994397430358,315,0,0,8,50 8D D0 92 71 B1 D5 2F,27 56,0,1,1,1,0
31,99,0.042305919742887,0.0425299197416351,3C5,0,0,8,47 23 10 00 00 2A B2 B6,19 36,0,1,1,1,0
31,100,0.0440194397324731,0.0442552797311492,025,0,0,8,0F EB 80 00 80 00 80 24,4E B5,0,1,1,1,0
31,101,0.0461332797196263,0.0463672797183136,085,0,0,8,C0 00 00 40 14 00 04 54,7C 5A,0,1,1,1,0
31,102,0.0463733597181673,0.0466032797168793,115,0,0,8,0F D0 11 70 C7 67 C4 00,07 CD,0,1,1,1,0
31,103,0.046829519715395,0.0470655197140701,0B5,0,0,8,B1 D5 2F 00 00 00 00 10,0F FE,0,1,1,1,0
31,104,0.0470717597139227,0.0473017597126343,275,0,0,8,14 08 00 00 E3 43 88 00,5D 19,0,1,1,1,0
31,105,0.0476981597101158,0.0479261597088396,2E5,0,0,8,80 00 0F EC 00 C7 92 B5,45 D3,0,1,1,1,0
31,106,0.0493341597001731,0.049566079698873,245,0,0,8,B2 F9 13 00 F8 00 00 00,54 3C,0,1,1,1,0
31,107,0.0495723996987252,0.0498083196974008,255,0,0,8,01 FF E5 FF E7 F9 F7 FF,24 B6,0,1,1,1,0
31,108,0.0498145596972535,0.050000559696196,285,0,0,8,1C 4F 00 00 80 00 80 00,,,0,1,0,0
30,1,0.000418559997456214,0.000650399996156608,245,0,0,8,B2 F9 E3 00 C4 00 00 00,7F 4B,0,1,1,1,0
30,2,0.000656639996009289,0.000890559994697042,255,0,0,8,01 FF E5 FE E7 F9 F7 FF,43 5E,0,1,1,1,0
30,3,0.00089671999455021,0.00113271999322532,285,0,0,8,1C 4F 00 00 80 00 80 00,0C D5,0,1,1,1,0
30,4,0.00113879999307898,0.00137471999175457,295,0,0,8,F0 00 78 18 80 00 80 00,01 91,0,1,1,1,0
30,5,0.00138103999160677,0.00161095999031883,2B5,0,0,8,88 00 74 00 E2 00 93 FA,42 7F,0,1,1,1,0
30,6,0.001617119990172,0.00185111998885927,2F5,0,0,8,20 9F 80 62 F0 00 FF FF,30 DA,0,1,1,1,0
30,7,0.00185711998871341,0.00208311998744929,095,0,0,8,07 FF 48 A0 32 F1 62 07,12 30,0,1,1,1,0
30,8,0.00208927998730246,0.0023173599860257,0C5,0,0,8,30 64 80 3F FF 58 84 32,33 07,0,1,1,1,0
30,9,0.00232351998587887,0.00256551998451752,0D5,0,0,8,00 0F FF A0 00 00 00 00,09 0C,0,1,1,1,0
30,10,0.00257183998436972,0.0027978399831056,305,0,0,8,0C 00 32 34 35 38 35 39,39 ED,0,1,1,1,0
30,11,0.00280391998295926,0.00303791998164652,2E5,0,0,8,80 00 0F EC 00 C7 D2 95,02 F8,0,1,1,1,0
30,12,0.00304399998150018,0.00327799998018744,325,0,0,8,03 81 03 E3 00 00 1D FF,6D 8B,0,1,1,1,0
30,13,0.00328423998004013,0.00352615997867926,358,0,0,8,00 00 00 00 00 00 78 07,6E 87,0,1,1,1,0
30,14,0.00353239997853194,0.00375839997726783,435,0,0,8,00 00 04 EA 11 00 CE 8F,2F 67,0,1,1,1,0
30,15,0.00526991996797221,0.00550383996665997,025,0,0,8,06 7B 80 00 80 00 80 24,13 B8,0,1,1,1,0
30,16,0.00717583995638904,0.00740983995507631,085,0,0,8,C0 00 00 40 14 00 04 54,7C 5A,0,1,1,1,0
30,17,0.00741599995492948,0.00764407995365272,0B5,0,0,8,B1 D5 2F 2B 00 00 00 10,2A 72,0,1,1,1,0
30,18,0.00765015995350637,0.0078740799522549,335,0,0,8,20 9D 90 EA AD 38 6B 00,16 D2,0,1,1,1,0
30,19,0.00788015995210856,0.00811423995079534,4A5,0,0,8,00 98 2A 43 C0 00 00 00,3A 61,0,1,1,1,0
30,20,0.00812063995064705,0.00836255994928618,225,0,0,8,00 00 03 FF 00 00 40 00,0A BB,0,1,1,1,0
30,21,0.00836879994913886,0.00860671994780231,235,0,0,8,3F FF EF FF 42 A3 00 00,79 F0,0,1,1,1,0
30,22,0.0086130399476545,0.0088489599463301,3C0,0,0,8,00 09 87 69 00 00 00 00,61 17,0,1,1,1,0
30,23,0.0108711999339306,0.0110971999326665,0A5,0,0,8,78 03 72 F1 21 D3 FF 00,2F 39,0,1,1,1,0
30,24,0.0111033599325197,0.0113373599312069,0E5,0,0,8,80 07 3C 00 F7 FF E0 00,6B 9D,0,1,1,1,0
30,25,0.0113435999310596,0.0115675999298076,0F5,0,0,8,AA 00 C7 FC 97 FF E2 4E,58 B4,0,1,1,1,0
30,26,0.0115738399296603,0.0118058399283597,105,0,0,8,98 16 2E 00 CE 03 06 C1,7F D3,0,1,1,1,0
30,27,0.0118119199282134,0.0120418399269255,205,0,0,8,3A 48 A2 05 4E 04 00 00,71 4B,0,1,1,1,0
30,28,0.0120479999267786,0.0122759999255024,215,0,0,8,AC 00 DA 03 02 4E 07 CA,31 B6,0,1,1,1,0
30,29,0.012282079925356,0.0125260799239825,265,0,0,8,00 00 00 80 00 00 00 00,0B 81,0,1,1,1,0
30,30,0.0125321599238362,0.012752239922608,315,0,0,8,50 8D D0 12 71 B1 D5 2F,28 40,0,1,1,1,0
30,31,0.0127583199224617,0.0129883999211728,455,0,0,8,23 81 BE C6 A0 00 CE 8F,59 FD,0,1,1,1,0
30,32,0.0152655199072242,0.0155033599058882,025,0,0,8,07 6B 80 00 80 00 80 24,41 FB,0,1,1,1,0
30,33,0.0166857598985928,0.0169277598972314,385,0,0,8,00 00 00 00 00 00 00 16,1B 7F,0,1,1,1,0
30,34,0.0169337598970856,0.0171558398958453,3A5,0,0,8,07 76 35 FF 00 90 A9 55,76 AF,0,1,1,1,0
30,35,0.0172378398952375,0.0174719198939243,085,0,0,8,C0 00 00 40 14 00 04 54,7C 5A,0,1,1,1,0
30,36,0.0174779198937784,0.0177140798924526,0B5,0,0,8,B1 D5 2F 00 00 00 00 10,0F FE,0,1,1,1,0
30,37,0.0177201598923062,0.0179602398909565,0D5,0,0,8,00 2F FF E8 00 00 00 00,2D 45,0,1,1,1,0
30,38,0.0179663998908097,0.018194479889533,115,0,0,8,0F D0 11 70 C7 67 C5 00,43 EB,0,1,1,1,0
30,39,0.0182007198893857,0.0184268798881206,095,0,0,8,07 FF 48 A0 32 F1 62 08,35 CA,0,1,1,1,0
30,40,0.0184331198879732,0.018661119886697,0C5,0,0,8,30 64 80 3F FF 58 84 32,33 07,0,1,1,1,0
30,41,0.0186672798865501,0.0188893598853098,275,0,0,8,F4 08 64 00 E3 43 88 4C,6B 56,0,1,1,1,0
30,42,0.018895519885163,0.0191255198838746,345,0,0,8,3F B4 04 B6 E4 FC F4 00,3D F6,0,1,1,1,0
30,43,0.0194657598816974,0.019701679880373,375,0,0,8,00 00 00 00 00 00 74 90,47 56,0,1,1,1,0
30,44,0.0204059198759836,0.0206378398746835,245,0,0,8,B2 F9 D3 00 C8 00 00 00,49 7D,0,1,1,1,0
30,45,0.0206439998745367,0.0208798398732128,255,0,0,8,01 FF E5 FF E7 F9 F7 FF,24 B6,0,1,1,1,0
30,46,0.0208860798730655,0.021121999871741,285,0,0,8,1C 4F 00 00 80 00 80 00,0C D5,0,1,1,1,0
30,47,0.0211281598715942,0.0213641598702693,295,0,0,8,F0 00 78 1C 80 00 80 00,15 03,0,1,1,1,0
30,48,0.021370239870123,0.0215981598688472,2B5,0,0,8,90 00 74 00 D2 00 94 FA,10 8A,0,1,1,1,0
30,49,0.0216043198687004,0.0218383198673876,2F5,0,0,8,20 9F 80 62 F0 00 FF FF,30 DA,0,1,1,1,0
30,50,0.0218445598672403,0.0220705598659762,305,0,0,8,0C 00 32 34 35 38 35 39,39 ED,0,1,1,1,0
30,51,0.0220767198658294,0.0223067198645409,325,0,0,8,03 81 03 D3 00 00 2D FF,04 63,0,1,1,1,0
30,52,0.0223128798643941,0.0225547198630337,358,0,0,8,00 00 00 00 00 00 78 07,6E 87,0,1,1,1,0
30,53,0.0251350398472425,0.0253710398459176,2A5,0,0,8,00 00 00 00 03 D1 20 22,6C 02,0,1,1,1,0
30,54,0.0253770398457718,0.0256130398444469,025,0,0,8,08 5B 80 00 80 00 80 24,44 1A,0,1,1,1,0
30,55,0.0268614398367504,0.0270874398354863,0A5,0,0,8,78 03 72 F1 21 D3 FF 00,2F 39,0,1,1,1,0
30,56,0.0270935998353394,0.0273195198340758,0F5,0,0,8,AA 01 C7 FC 97 FF E2 4F,6B 5C,0,1,1,1,0
30,57,0.0273255998339295,0.0275595998326167,085,0,0,8,C0 00 00 40 94 00 04 54,4F AE,0,1,1,1,0
30,58,0.0275657598324699,0.0278018398311445,0B5,0,0,8,B1 D5 2F 00 00 00 00 10,0F FE,0,1,1,1,0
30,59,0.0278078398309987,0.0280361598297204,2E5,0,0,8,80 00 0F EC 00 C7 B2 A5,04 8A,0,1,1,1,0
30,60,0.0280422398295741,0.0282843198282122,225,0,0,8,00 00 03 FF 00 00 40 00,0A BB,0,1,1,1,0
30,61,0.0282903998280659,0.0285284798267284,235,0,0,8,3F FF EF FF 42 A3 00 00,79 F0,0,1,1,1,0
30,62,0.028534559826582,0.0287586398253296,335,0,0,8,20 9D 90 EA AD 38 6B 00,16 D2,0,1,1,1,0
30,63,0.0287647198251832,0.0290027198238462,395,0,0,8,00 00 07 AF AA FF C3 FF,08 04,0,1,1,1,0
30,64,0.0290091198236979,0.0292331198224459,3C5,0,0,8,47 23 10 00 00 2A B2 B6,19 36,0,1,1,1,0
30,65,0.0292392798222991,0.0294691998210112,3F5,0,0,8,C0 80 B8 80 3F 21 50 24,31 F6,0,1,1,1,0
30,66,0.0294753598208644,0.0297133598195273,410,0,0,8,00 80 00 01 01 00 CE 8F,3F 50,0,1,1,1,0
30,67,0.0297193598193815,0.0299473598181052,3A0,0,0,8,50 00 8D 00 ED FC 9E 00,65 D1,0,1,1,1,0
30,68,0.0299536798179574,0.0301836798166689,445,0,0,8,26 3E C0 34 00 00 97 47,3E 99,0,1,1,1,0
30,69,0.0305938398140668,0.0308277598127546,0E5,0,0,8,80 07 3C 00 F7 FF E0 00,6B 9D,0,1,1,1,0
30,70,0.0308339198126077,0.0310658398113076,105,0,0,8,98 16 2E 00 CE 03 06 C1,7F D3,0,1,1,1,0
30,71,0.0310719998111608,0.0313019998098724,205,0,0,8,3A 48 A2 05 4E 04 00 00,71 4B,0,1,1,1,0
30,72,0.0313081598097256,0.0315361598084493,215,0,0,8,AC 00 DA 03 02 4E 07 CA,31 B6,0,1,1,1,0
30,73,0.0315423198083025,0.031786319806929,265,0,0,8,00 00 00 80 00 00 00 00,0B 81,0,1,1,1,0
30,74,0.0318445598064656,0.0320705598052015,095,0,0,8,07 FF 48 A0 32 F1 62 08,35 CA,0,1,1,1,0
30,75,0.0320767198050547,0.0323047198037784,0C5,0,0,8,30 64 80 3F FF 58 84 32,33 07,0,1,1,1,0
30,76,0.0323107998036321,0.0325527998022707,0D5,0,0,8,00 0F FF E8 00 00 00 00,27 A3,0,1,1,1,0
30,77,0.0325588798021244,0.0327809598008841,315,0,0,8,40 8D D0 92 71 B1 D5 2F,6E FA,0,1,1,1,0
30,78,0.0352639997856841,0.0354978397843723,025,0,0,8,09 4B 80 00 80 00 80 24,16 59,0,1,1,1,0
30,79,0.0371459197742467,0.037379919772934,085,0,0,8,C0 00 00 40 14 00 04 54,7C 5A,0,1,1,1,0
30,80,0.0373859997727877,0.0376140797715109,0B5,0,0,8,B1 D5 2F 2B 00 00 00 10,2A 72,0,1,1,1,0
30,81,0.0376201597713646,0.0378500797700767,115,0,0,8,0F D0 11 70 C7 67 C4 00,07 CD,0,1,1,1,0
30,82,0.0378561597699303,0.03807823976869,275,0,0,8,F4 08 64 00 E3 43 88 4C,6B 56,0,1,1,1,0
30,83,0.0380843997685432,0.0383284797671692,400,0,0,8,14 00 03 00 00 00 00 00,2B BD,0,1,1,1,0
30,84,0.0383346397670223,0.0385566397657826,405,0,0,8,12 32 32 36 33 39 35 32,6F D3,0,1,1,1,0
30,85,0.0403907997545261,0.0406207197532382,245,0,0,8,B2 F9 C3 00 CC 00 00 00,5B 6F,0,1,1,1,0
30,86,0.0406269597530908,0.0408628797517664,255,0,0,8,01 FF E5 FF E7 F9 F7 FF,24 B6,0,1,1,1,0
30,87,0.0408691997516186,0.0411051197502942,285,0,0,8,1C 4F 00 00 80 00 80 00,0C D5,0,1,1,1,0
30,88,0.0411112797501474,0.0413472797488225,295,0,0,8,F0 00 78 18 80 00 80 00,01 91,0,1,1,1,0
30,89,0.0413535197486752,0.0415814397473994,2B5,0,0,8,98 00 74 00 C2 00 95 FA,14 C8,0,1,1,1,0
30,90,0.0415876797472521,0.0418216797459394,2F5,0,0,8,20 9F 80 62 F0 00 FF FF,30 DA,0,1,1,1,0
30,91,0.0418278397457925,0.0420538397445284,305,0,0,8,0C 00 32 34 35 38 35 39,39 ED,0,1,1,1,0
30,92,0.0420599997443816,0.0422939997430689,325,0,0,8,03 81 03 C3 00 00 3D FF,60 4C,0,1,1,1,0
30,93,0.0423000797429225,0.0425421597415607,358,0,0,8,00 00 00 00 00 00 78 07,6E 87,0,1,1,1,0
30,94,0.0425482397414143,0.0427784797401244,345,0,0,8,3F B4 04 B6 E4 FC F4 00,3D F6,0,1,1,1,0
30,95,0.0427845597399781,0.0430267997386153,385,0,0,8,00 00 00 00 00 00 00 16,1B 7F,0,1,1,1,0
30,96,0.0430328797384689,0.0432588797372048,0A5,0,0,8,78 03 72 F1 21 D3 FF 00,2F 39,0,1,1,1,0
30,97,0.0432649597370585,0.043489039735806,0F5,0,0,8,AA 00 C7 FC 97 FF E2 4F,1D 2D,0,1,1,1,0
30,98,0.0434951197356597,0.0437271997343586,415,0,0,8,00 1C D8 00 03 D7 01 14,79 F5,0,1,1,1,0
30,99,0.0445312797293624,0.0447672797280376,375,0,0,8,00 00 00 00 00 00 74 90,47 56,0,1,1,1,0
30,100,0.045259119724939,0.0454931197236263,025,0,0,8,0A 3B 80 00 80 00 80 24,30 C9,0,1,1,1,0
30,101,0.0467587997158248,0.0469808797145845,3A5,0,0,8,07 76 35 FF 00 90 A9 55,76 AF,0,1,1,1,0
30,102,0.0472747997126888,0.0475088797113756,085,0,0,8,C0 00 00 40 14 00 04 54,7C 5A,0,1,1,1,0
30,103,0.0475149597112292,0.0477568797098684,0D5,0,0,8,00 0F FF E8 00 00 00 00,27 A3,0,1,1,1,0
30,104,0.047762959709722,0.0479890397084574,335,0,0,8,20 A3 90 EA AD 38 6B 00,02 BF,0,1,1,1,0
30,105,0.0479951197083111,0.0482231997070343,095,0,0,8,07 FF 48 A0 32 F1 62 09,70 53,0,1,1,1,0
30,106,0.048229439706887,0.0484654397055621,0B5,0,0,8,B1 D5 2F 00 00 00 00 10,0F FE,0,1,1,1,0
30,107,0.0484719197054133,0.0486998397041375,0C5,0,0,8,30 64 80 3F FF 58 84 32,33 07,0,1,1,1,0
30,108,0.0487060797039902,0.0489480797026289,225,0,0,8,00 00 03 FF 00 00 40 00,0A BB,0,1,1,1,0
30,109,0.0489543197024815,0.049192239701145,235,0,0,8,3F FF EF FF 42 A3 00 00,79 F0,0,1,1,1,0
29,1,0.0023143999859343,0.00254431998464636,245,0,0,8,B2 F9 43 00 EC 00 00 00,0E 66,0,1,1,1,0
29,2,0.00255047998449953,0.00278639998317513,255,0,0,8,01 FF E5 FF E7 F9 F7 FF,24 B6,0,1,1,1,0
29,3,0.0027925599830283,0.00302855998170341,285,0,0,8,1C 4F 00 00 80 00 80 00,0C D5,0,1,1,1,0
29,4,0.00303463998155706,0.00327055998023266,295,0,0,8,F0 00 78 1C 80 00 80 00,15 03,0,1,1,1,0
29,5,0.00327671998008583,0.00350471997880956,2B5,0,0,8,D8 00 74 00 42 00 92 FA,18 E7,0,1,1,1,0
29,6,0.00351079997866321,0.00374479997735048,2F5,0,0,8,20 9F 80 62 F0 00 FF FF,30 DA,0,1,1,1,0
29,7,0.00375095997720365,0.00397687997594002,305,0,0,8,0C 00 32 34 35 38 35 39,39 ED,0,1,1,1,0
29,8,0.00398303997579319,0.0042149599744931,325,0,0,8,03 81 03 43 00 00 BD FF,57 50,0,1,1,1,0
29,9,0.00422111997434627,0.0044630399729854,358,0,0,8,00 00 00 00 00 00 78 07,6E 87,0,1,1,1,0
29,10,0.00456927997223033,0.00479519997096671,0A5,0,0,8,78 03 72 F1 21 D3 FF 00,2F 39,0,1,1,1,0
29,11,0.00480135997081987,0.00502535996956792,0F5,0,0,8,AA 00 C7 FC 97 FF E2 48,4E D0,0,1,1,1,0
29,12,0.00733047995544922,0.00756431995413746,025,0,0,8,0A 3B 80 00 80 00 80 24,30 C9,0,1,1,1,0
29,13,0.00857279994789906,0.00881479994653771,385,0,0,8,00 00 00 00 00 00 00 16,1B 7F,0,1,1,1,0
29,14,0.00882079994639184,0.00904279994515204,3A5,0,0,8,07 76 35 FF 00 90 A9 55,76 AF,0,1,1,1,0
29,15,0.00919879994409456,0.00943287994278134,085,0,0,8,C0 00 00 40 94 00 04 54,4F AE,0,1,1,1,0
29,16,0.00943903994263451,0.00967511994130914,0B5,0,0,8,B1 D5 2F 00 00 00 00 10,0F FE,0,1,1,1,0
29,17,0.00968119994116279,0.00992319993980144,0D5,0,0,8,00 0F FF E8 00 00 00 00,27 A3,0,1,1,1,0
29,18,0.00992927993965509,0.0101576799383764,095,0,0,8,07 FF 48 A0 32 F1 62 03,4A FF,0,1,1,1,0
29,19,0.01016375993823,0.0103918399369533,045,0,0,8,30 64 80 3F FF 58 84 32,33 07,0,0,1,0,0
29,20,0.0103979999368065,0.0106400799354446,225,0,0,8,00 00 03 FF 00 00 40 00,0A BB,0,1,1,1,0
29,21,0.0106460799352988,0.0108843199339603,235,0,0,8,3F FF EF FF 42 A3 00 00,79 F0,0,1,1,1,0
29,22,0.0108903199338144,0.0111163199325503,335,0,0,8,20 94 90 EA AD 38 6B 00,00 D6,0,1,1,1,0
29,23,0.0111224799324035,0.011352479931115,345,0,0,8,3F B4 04 B6 E4 FC F4 00,3D F6,0,1,1,1,0
29,24,0.0113587199309677,0.0115947199296428,375,0,0,8,00 00 00 00 00 00 74 90,47 56,0,1,1,1,0
29,25,0.012742959922555,0.0129768799212428,0E5,0,0,8,80 07 3C 00 F7 FF E0 00,6B 9D,0,1,1,1,0
29,26,0.012983039921096,0.0132150399197954,105,0,0,8,98 16 2E 00 CE 03 06 C1,7F D3,0,1,1,1,0
29,27,0.013221119919649,0.0134511199183606,205,0,0,8,3A 48 A2 05 4E 04 00 00,71 4B,0,1,1,1,0
29,28,0.0134572799182138,0.013685199916938,215,0,0,8,AC 00 DA 03 02 4E 07 CA,31 B6,0,1,1,1,0
29,29,0.0136913599167912,0.0139353599154177,265,0,0,8,00 00 00 80 00 00 00 00,0B 81,0,1,1,1,0
29,30,0.0139414399152713,0.0141714399139829,2E5,0,0,8,80 00 0E EC 00 C7 82 BD,19 9F,0,1,1,1,0
29,31,0.014177599913836,0.0143935999126327,315,0,0,8,50 8D D0 92 71 B1 D5 2F,27 56,0,1,1,1,0
29,32,0.0173179998947504,0.0175539998934255,2A5,0,0,8,00 00 00 00 03 D1 20 22,6C 02,0,1,1,1,0
29,33,0.0175599998932796,0.0177939998919669,025,0,0,8,0B 2B 80 00 80 00 80 24,62 8A,0,1,1,1,0
29,34,0.0190199998844065,0.0192539998830938,085,0,0,8,C0 00 00 40 14 00 04 54,7C 5A,0,1,1,1,0
29,35,0.0192601598829469,0.0194901598816585,115,0,0,8,0F D0 11 70 C7 67 C4 00,07 CD,0,1,1,1,0
29,36,0.0194962398815122,0.0197323198801868,0B5,0,0,8,B1 D5 2F 00 00 00 00 10,0F FE,0,1,1,1,0
29,37,0.01973847988004,0.019968559878751,275,0,0,8,14 08 00 00 E3 43 88 00,5D 19,0,1,1,1,0
29,38,0.0199747198786042,0.0202107998772788,395,0,0,8,00 00 07 AF 55 FF C3 FF,20 F4,0,1,1,1,0
29,39,0.0207311998740067,0.0209571998727426,0A5,0,0,8,78 03 72 F1 21 D3 FF 00,2F 39,0,1,1,1,0
29,40,0.0209632798725963,0.02119127987132,0F5,0,0,8,A9 FF C7 FC 97 FF E2 45,47 00,0,1,1,1,0
29,41,0.0211974398711732,0.021423439869909,3C5,0,0,8,44 20 10 00 00 2A B2 B6,7A F5,0,1,1,1,0
29,42,0.0223113598644034,0.0225433598631028,245,0,0,8,B2 F9 33 00 F0 00 00 00,70 18,0,1,1,1,0
29,43,0.0225495198629559,0.0227854398616315,255,0,0,8,01 FF E5 FF E7 F9 F7 FF,24 B6,0,1,1,1,0
29,44,0.0227915998614847,0.0230275198601603,285,0,0,8,1C 4F 00 00 80 00 80 00,0C D5,0,1,1,1,0
29,45,0.0230336798600135,0.0232695998586891,295,0,0,8,F0 00 78 1C 80 00 80 00,15 03,0,1,1,1,0
29,46,0.0232757598585422,0.023503759857266,2B5,0,0,8,E0 00 74 00 32 00 93 FA,16 CF,0,1,1,1,0
29,47,0.0235098398571196,0.0237438398558069,2F5,0,0,8,20 9F 80 62 F0 00 FF FF,30 DA,0,1,1,1,0
29,48,0.0237499998556601,0.0239780798543833,095,0,0,8,07 FF 48 A0 32 F1 62 03,4A FF,0,1,1,1,0
29,49,0.023984159854237,0.0242122398529602,0C5,0,0,8,30 64 80 3F FF 58 84 32,33 07,0,1,1,1,0
29,50,0.0242183198528139,0.0244603198514525,0D5,0,0,8,00 0F FF A0 00 00 00 00,09 0C,0,1,1,1,0
29,51,0.0244666398513047,0.0246926398500406,305,0,0,8,0C 00 32 34 35 38 35 39,39 ED,0,1,1,1,0
29,52,0.0246987998498938,0.0249287198486058,325,0,0,8,03 81 03 33 00 00 CD FF,25 36,0,1,1,1,0
29,53,0.024934879848459,0.0251767998470981,358,0,0,8,00 00 00 00 00 00 78 07,6E 87,0,1,1,1,0
29,54,0.0273219998339513,0.0275578398326274,025,0,0,8,0C 1B 80 00 80 00 80 24,43 BD,0,1,1,1,0
29,55,0.0292720798220998,0.0295000798208235,0B5,0,0,8,B1 D5 2F 2B 00 00 00 10,2A 72,0,1,1,1,0
29,56,0.0295061598206772,0.0297401598193644,085,0,0,8,C0 00 00 40 14 00 04 54,7C 5A,0,1,1,1,0
29,57,0.0297462398192181,0.0299723198179535,335,0,0,8,20 94 90 EA AD 38 6B 00,00 D6,0,1,1,1,0
29,58,0.0299786398178057,0.0302206398164443,225,0,0,8,00 00 03 FF 00 00 40 00,0A BB,0,1,1,1,0
29,59,0.030226879816297,0.0304647998149604,235,0,0,8,3F FF EF FF 42 A3 00 00,79 F0,0,1,1,1,0
29,60,0.0306349598138169,0.030864879812529,3A0,0,0,8,FA 00 DD 00 ED FC 9E 00,2C 98,0,1,1,1,0
29,61,0.0324392798028512,0.032673199801539,0E5,0,0,8,80 07 3C 00 F7 FF E0 00,6B 9D,0,1,1,1,0
29,62,0.0326793598013921,0.0329113598000916,105,0,0,8,98 16 2E 00 CE 03 06 C1,7F D3,0,1,1,1,0
29,63,0.0329174397999452,0.0331514397986325,205,0,0,8,3A 48 A2 05 4E 05 00 00,01 5F,0,1,1,1,0
29,64,0.0331575997984856,0.0333855197972099,215,0,0,8,AC 00 DA 03 02 4E 07 CA,31 B6,0,1,1,1,0
29,65,0.033391679797063,0.0336356797956895,265,0,0,8,00 00 00 80 00 00 00 00,0B 81,0,1,1,1,0
29,66,0.0336418397955427,0.0338838397941814,385,0,0,8,00 00 00 00 00 00 00 16,1B 7F,0,1,1,1,0
29,67,0.0340779197928924,0.0342958397916774,315,0,0,8,42 8D D0 12 71 B1 D5 2F,0A 15,0,1,1,1,0
29,68,0.0343019197915311,0.0345320797902417,345,0,0,8,3F B4 04 B6 E4 FC F4 00,3D F6,0,1,1,1,0
29,69,0.0345381597900953,0.03477423978877,415,0,0,8,00 0E 58 00 03 D7 01 14,0C 09,0,1,1,1,0
29,70,0.0347803197886236,0.0350101597873362,455,0,0,8,23 81 BE C6 A0 00 CE 8F,59 FD,0,1,1,1,0
29,71,0.0356583197832876,0.0358942397819632,375,0,0,8,00 00 00 00 00 00 74 90,47 56,0,1,1,1,0
29,72,0.0367945597763821,0.0370204797751185,0A5,0,0,8,78 03 72 F1 21 D3 FF 00,2F 39,0,1,1,1,0
29,73,0.0370266397749717,0.0372546397736954,0F5,0,0,8,A9 FF C7 FC 97 FF E2 45,47 00,0,1,1,1,0
